"","County","Date","confirmed_cases_per_day","year","month","week"
"279331","Parmer",2023-03-10,0,"2023","3","10"
"279332","Pecos",2023-03-10,0,"2023","3","10"
"279333","Polk",2023-03-10,0,"2023","3","10"
"279334","Potter",2023-03-10,2,"2023","3","10"
"279335","Presidio",2023-03-10,0,"2023","3","10"
"279336","Rains",2023-03-10,1,"2023","3","10"
"279337","Randall",2023-03-10,2,"2023","3","10"
"279338","Reagan",2023-03-10,0,"2023","3","10"
"279339","Real",2023-03-10,0,"2023","3","10"
"279340","Red River",2023-03-10,1,"2023","3","10"
"279341","Reeves",2023-03-10,4,"2023","3","10"
"279342","Refugio",2023-03-10,0,"2023","3","10"
"279343","Roberts",2023-03-10,0,"2023","3","10"
"279344","Robertson",2023-03-10,1,"2023","3","10"
"279345","Rockwall",2023-03-10,0,"2023","3","10"
"279346","Runnels",2023-03-10,1,"2023","3","10"
"279347","Rusk",2023-03-10,5,"2023","3","10"
"279348","Sabine",2023-03-10,0,"2023","3","10"
"279349","San Augustine",2023-03-10,0,"2023","3","10"
"279350","San Jacinto",2023-03-10,3,"2023","3","10"
"279351","San Patricio",2023-03-10,1,"2023","3","10"
"279352","San Saba",2023-03-10,0,"2023","3","10"
"279353","Schleicher",2023-03-10,0,"2023","3","10"
"279354","Scurry",2023-03-10,3,"2023","3","10"
"279355","Shackelford",2023-03-10,0,"2023","3","10"
"279356","Shelby",2023-03-10,0,"2023","3","10"
"279357","Sherman",2023-03-10,0,"2023","3","10"
"279358","Smith",2023-03-10,3,"2023","3","10"
"279359","Somervell",2023-03-10,0,"2023","3","10"
"279360","Starr",2023-03-10,5,"2023","3","10"
"279361","Stephens",2023-03-10,0,"2023","3","10"
"279362","Sterling",2023-03-10,0,"2023","3","10"
"279363","Stonewall",2023-03-10,0,"2023","3","10"
"279364","Sutton",2023-03-10,0,"2023","3","10"
"279365","Swisher",2023-03-10,1,"2023","3","10"
"279366","Tarrant",2023-03-10,126,"2023","3","10"
"279367","Taylor",2023-03-10,1,"2023","3","10"
"279368","Terrell",2023-03-10,0,"2023","3","10"
"279369","Terry",2023-03-10,0,"2023","3","10"
"279370","Throckmorton",2023-03-10,0,"2023","3","10"
"279371","Titus",2023-03-10,0,"2023","3","10"
"279372","Tom Green",2023-03-10,6,"2023","3","10"
"279373","Travis",2023-03-10,49,"2023","3","10"
"279374","Trinity",2023-03-10,0,"2023","3","10"
"279375","Tyler",2023-03-10,1,"2023","3","10"
"279376","Upshur",2023-03-10,0,"2023","3","10"
"279377","Upton",2023-03-10,0,"2023","3","10"
"279378","Uvalde",2023-03-10,1,"2023","3","10"
"279379","Val Verde",2023-03-10,1,"2023","3","10"
"279380","Van Zandt",2023-03-10,1,"2023","3","10"
"279381","Victoria",2023-03-10,4,"2023","3","10"
"279382","Walker",2023-03-10,1,"2023","3","10"
"279383","Waller",2023-03-10,0,"2023","3","10"
"279384","Ward",2023-03-10,1,"2023","3","10"
"279385","Washington",2023-03-10,0,"2023","3","10"
"279386","Webb",2023-03-10,9,"2023","3","10"
"279387","Wharton",2023-03-10,0,"2023","3","10"
"279388","Wheeler",2023-03-10,0,"2023","3","10"
"279389","Wichita",2023-03-10,18,"2023","3","10"
"279390","Wilbarger",2023-03-10,1,"2023","3","10"
"279391","Willacy",2023-03-10,2,"2023","3","10"
"279392","Williamson",2023-03-10,19,"2023","3","10"
"279393","Wilson",2023-03-10,3,"2023","3","10"
"279394","Winkler",2023-03-10,0,"2023","3","10"
"279395","Wise",2023-03-10,6,"2023","3","10"
"279396","Wood",2023-03-10,1,"2023","3","10"
"279397","Yoakum",2023-03-10,0,"2023","3","10"
"279398","Young",2023-03-10,3,"2023","3","10"
"279399","Zapata",2023-03-10,0,"2023","3","10"
"279400","Zavala",2023-03-10,0,"2023","3","10"
"279401","Anderson",2023-03-11,0,"2023","3","10"
"279402","Andrews",2023-03-11,0,"2023","3","10"
"279403","Angelina",2023-03-11,0,"2023","3","10"
"279404","Aransas",2023-03-11,1,"2023","3","10"
"279405","Archer",2023-03-11,0,"2023","3","10"
"279406","Armstrong",2023-03-11,0,"2023","3","10"
"279407","Atascosa",2023-03-11,2,"2023","3","10"
"279408","Austin",2023-03-11,0,"2023","3","10"
"279409","Bailey",2023-03-11,0,"2023","3","10"
"279410","Bandera",2023-03-11,0,"2023","3","10"
"279411","Bastrop",2023-03-11,5,"2023","3","10"
"279412","Baylor",2023-03-11,0,"2023","3","10"
"279413","Bee",2023-03-11,0,"2023","3","10"
"279414","Bell",2023-03-11,8,"2023","3","10"
"279415","Bexar",2023-03-11,95,"2023","3","10"
"279416","Blanco",2023-03-11,0,"2023","3","10"
"279417","Borden",2023-03-11,0,"2023","3","10"
"279418","Bosque",2023-03-11,0,"2023","3","10"
"279419","Bowie",2023-03-11,4,"2023","3","10"
"279420","Brazoria",2023-03-11,16,"2023","3","10"
"279421","Brazos",2023-03-11,3,"2023","3","10"
"279422","Brewster",2023-03-11,1,"2023","3","10"
"279423","Briscoe",2023-03-11,0,"2023","3","10"
"279424","Brooks",2023-03-11,0,"2023","3","10"
"279425","Brown",2023-03-11,0,"2023","3","10"
"279426","Burleson",2023-03-11,1,"2023","3","10"
"279427","Burnet",2023-03-11,0,"2023","3","10"
"279428","Caldwell",2023-03-11,4,"2023","3","10"
"279429","Calhoun",2023-03-11,1,"2023","3","10"
"279430","Callahan",2023-03-11,0,"2023","3","10"
"279431","Cameron",2023-03-11,16,"2023","3","10"
"279432","Camp",2023-03-11,0,"2023","3","10"
"279433","Carson",2023-03-11,0,"2023","3","10"
"279434","Cass",2023-03-11,4,"2023","3","10"
"279435","Castro",2023-03-11,0,"2023","3","10"
"279436","Chambers",2023-03-11,2,"2023","3","10"
"279437","Cherokee",2023-03-11,0,"2023","3","10"
"279438","Childress",2023-03-11,1,"2023","3","10"
"279439","Clay",2023-03-11,1,"2023","3","10"
"279440","Cochran",2023-03-11,0,"2023","3","10"
"279441","Coke",2023-03-11,0,"2023","3","10"
"279442","Coleman",2023-03-11,0,"2023","3","10"
"279443","Collin",2023-03-11,29,"2023","3","10"
"279444","Collingsworth",2023-03-11,0,"2023","3","10"
"279445","Colorado",2023-03-11,1,"2023","3","10"
"279446","Comal",2023-03-11,8,"2023","3","10"
"279447","Comanche",2023-03-11,0,"2023","3","10"
"279448","Concho",2023-03-11,1,"2023","3","10"
"279449","Cooke",2023-03-11,0,"2023","3","10"
"279450","Coryell",2023-03-11,2,"2023","3","10"
"279451","Cottle",2023-03-11,0,"2023","3","10"
"279452","Crane",2023-03-11,0,"2023","3","10"
"279453","Crockett",2023-03-11,0,"2023","3","10"
"279454","Crosby",2023-03-11,2,"2023","3","10"
"279455","Culberson",2023-03-11,1,"2023","3","10"
"279456","Dallam",2023-03-11,0,"2023","3","10"
"279457","Dallas",2023-03-11,73,"2023","3","10"
"279458","Dawson",2023-03-11,0,"2023","3","10"
"279459","Deaf Smith",2023-03-11,1,"2023","3","10"
"279460","Delta",2023-03-11,0,"2023","3","10"
"279461","Denton",2023-03-11,9,"2023","3","10"
"279462","DeWitt",2023-03-11,0,"2023","3","10"
"279463","Dickens",2023-03-11,0,"2023","3","10"
"279464","Dimmit",2023-03-11,0,"2023","3","10"
"279465","Donley",2023-03-11,0,"2023","3","10"
"279466","Duval",2023-03-11,0,"2023","3","10"
"279467","Eastland",2023-03-11,0,"2023","3","10"
"279468","Ector",2023-03-11,9,"2023","3","10"
"279469","Edwards",2023-03-11,0,"2023","3","10"
"279470","El Paso",2023-03-11,14,"2023","3","10"
"279471","Ellis",2023-03-11,10,"2023","3","10"
"279472","Erath",2023-03-11,0,"2023","3","10"
"279473","Falls",2023-03-11,0,"2023","3","10"
"279474","Fannin",2023-03-11,0,"2023","3","10"
"279475","Fayette",2023-03-11,2,"2023","3","10"
"279476","Fisher",2023-03-11,0,"2023","3","10"
"279477","Floyd",2023-03-11,0,"2023","3","10"
"279478","Foard",2023-03-11,0,"2023","3","10"
"279479","Fort Bend",2023-03-11,28,"2023","3","10"
"279480","Franklin",2023-03-11,0,"2023","3","10"
"279481","Freestone",2023-03-11,0,"2023","3","10"
"279482","Frio",2023-03-11,0,"2023","3","10"
"279483","Gaines",2023-03-11,0,"2023","3","10"
"279484","Galveston",2023-03-11,24,"2023","3","10"
"279485","Garza",2023-03-11,0,"2023","3","10"
"279486","Gillespie",2023-03-11,0,"2023","3","10"
"279487","Glasscock",2023-03-11,0,"2023","3","10"
"279488","Goliad",2023-03-11,0,"2023","3","10"
"279489","Gonzales",2023-03-11,0,"2023","3","10"
"279490","Gray",2023-03-11,0,"2023","3","10"
"279491","Grayson",2023-03-11,1,"2023","3","10"
"279492","Gregg",2023-03-11,3,"2023","3","10"
"279493","Grimes",2023-03-11,2,"2023","3","10"
"279494","Guadalupe",2023-03-11,2,"2023","3","10"
"279495","Hale",2023-03-11,3,"2023","3","10"
"279496","Hall",2023-03-11,2,"2023","3","10"
"279497","Hamilton",2023-03-11,1,"2023","3","10"
"279498","Hansford",2023-03-11,8,"2023","3","10"
"279499","Hardeman",2023-03-11,0,"2023","3","10"
"279500","Hardin",2023-03-11,2,"2023","3","10"
"279501","Harris",2023-03-11,145,"2023","3","10"
"279502","Harrison",2023-03-11,2,"2023","3","10"
"279503","Hartley",2023-03-11,0,"2023","3","10"
"279504","Haskell",2023-03-11,0,"2023","3","10"
"279505","Hays",2023-03-11,11,"2023","3","10"
"279506","Hemphill",2023-03-11,0,"2023","3","10"
"279507","Henderson",2023-03-11,1,"2023","3","10"
"279508","Hidalgo",2023-03-11,17,"2023","3","10"
"279509","Hill",2023-03-11,1,"2023","3","10"
"279510","Hockley",2023-03-11,0,"2023","3","10"
"279511","Hood",2023-03-11,0,"2023","3","10"
"279512","Hopkins",2023-03-11,4,"2023","3","10"
"279513","Houston",2023-03-11,1,"2023","3","10"
"279514","Howard",2023-03-11,2,"2023","3","10"
"279515","Hudspeth",2023-03-11,1,"2023","3","10"
"279516","Hunt",2023-03-11,0,"2023","3","10"
"279517","Hutchinson",2023-03-11,1,"2023","3","10"
"279518","Irion",2023-03-11,0,"2023","3","10"
"279519","Jack",2023-03-11,0,"2023","3","10"
"279520","Jackson",2023-03-11,0,"2023","3","10"
"279521","Jasper",2023-03-11,1,"2023","3","10"
"279522","Jeff Davis",2023-03-11,0,"2023","3","10"
"279523","Jefferson",2023-03-11,11,"2023","3","10"
"279524","Jim Hogg",2023-03-11,0,"2023","3","10"
"279525","Jim Wells",2023-03-11,0,"2023","3","10"
"279526","Johnson",2023-03-11,10,"2023","3","10"
"279527","Jones",2023-03-11,0,"2023","3","10"
"279528","Karnes",2023-03-11,0,"2023","3","10"
"279529","Kaufman",2023-03-11,5,"2023","3","10"
"279530","Kendall",2023-03-11,0,"2023","3","10"
"279531","Kenedy",2023-03-11,0,"2023","3","10"
"279532","Kent",2023-03-11,0,"2023","3","10"
"279533","Kerr",2023-03-11,1,"2023","3","10"
"279534","Kimble",2023-03-11,0,"2023","3","10"
"279535","King",2023-03-11,0,"2023","3","10"
"279536","Kinney",2023-03-11,0,"2023","3","10"
"279537","Kleberg",2023-03-11,1,"2023","3","10"
"279538","Knox",2023-03-11,1,"2023","3","10"
"279539","La Salle",2023-03-11,0,"2023","3","10"
"279540","Lamar",2023-03-11,0,"2023","3","10"
"279541","Lamb",2023-03-11,0,"2023","3","10"
"279542","Lampasas",2023-03-11,1,"2023","3","10"
"279543","Lavaca",2023-03-11,2,"2023","3","10"
"279544","Lee",2023-03-11,0,"2023","3","10"
"279545","Leon",2023-03-11,1,"2023","3","10"
"279546","Liberty",2023-03-11,3,"2023","3","10"
"279547","Limestone",2023-03-11,1,"2023","3","10"
"279548","Lipscomb",2023-03-11,0,"2023","3","10"
"279549","Live Oak",2023-03-11,0,"2023","3","10"
"279550","Llano",2023-03-11,0,"2023","3","10"
"279551","Loving",2023-03-11,0,"2023","3","10"
"279552","Lubbock",2023-03-11,15,"2023","3","10"
"279553","Lynn",2023-03-11,0,"2023","3","10"
"279554","Madison",2023-03-11,2,"2023","3","10"
"279555","Marion",2023-03-11,1,"2023","3","10"
"279556","Martin",2023-03-11,0,"2023","3","10"
"279557","Mason",2023-03-11,0,"2023","3","10"
"279558","Matagorda",2023-03-11,0,"2023","3","10"
"279559","Maverick",2023-03-11,0,"2023","3","10"
"279560","McCulloch",2023-03-11,2,"2023","3","10"
"279561","McLennan",2023-03-11,3,"2023","3","10"
"279562","McMullen",2023-03-11,0,"2023","3","10"
"279563","Medina",2023-03-11,0,"2023","3","10"
"279564","Menard",2023-03-11,0,"2023","3","10"
"279565","Midland",2023-03-11,10,"2023","3","10"
"279566","Milam",2023-03-11,0,"2023","3","10"
"279567","Mills",2023-03-11,0,"2023","3","10"
"279568","Mitchell",2023-03-11,1,"2023","3","10"
"279569","Montague",2023-03-11,0,"2023","3","10"
"279570","Montgomery",2023-03-11,10,"2023","3","10"
"279571","Moore",2023-03-11,0,"2023","3","10"
"279572","Morris",2023-03-11,1,"2023","3","10"
"279573","Motley",2023-03-11,0,"2023","3","10"
"279574","Nacogdoches",2023-03-11,1,"2023","3","10"
"279575","Navarro",2023-03-11,1,"2023","3","10"
"279576","Newton",2023-03-11,0,"2023","3","10"
"279577","Nolan",2023-03-11,0,"2023","3","10"
"279578","Nueces",2023-03-11,13,"2023","3","10"
"279579","Ochiltree",2023-03-11,0,"2023","3","10"
"279580","Oldham",2023-03-11,1,"2023","3","10"
"279581","Orange",2023-03-11,0,"2023","3","10"
"279582","Palo Pinto",2023-03-11,1,"2023","3","10"
"279583","Panola",2023-03-11,0,"2023","3","10"
"279584","Parker",2023-03-11,6,"2023","3","10"
"279585","Parmer",2023-03-11,0,"2023","3","10"
"279586","Pecos",2023-03-11,0,"2023","3","10"
"279587","Polk",2023-03-11,1,"2023","3","10"
"279588","Potter",2023-03-11,5,"2023","3","10"
"279589","Presidio",2023-03-11,0,"2023","3","10"
"279590","Rains",2023-03-11,1,"2023","3","10"
"279591","Randall",2023-03-11,5,"2023","3","10"
"279592","Reagan",2023-03-11,0,"2023","3","10"
"279593","Real",2023-03-11,0,"2023","3","10"
"279594","Red River",2023-03-11,0,"2023","3","10"
"279595","Reeves",2023-03-11,3,"2023","3","10"
"279596","Refugio",2023-03-11,0,"2023","3","10"
"279597","Roberts",2023-03-11,0,"2023","3","10"
"279598","Robertson",2023-03-11,0,"2023","3","10"
"279599","Rockwall",2023-03-11,2,"2023","3","10"
"279600","Runnels",2023-03-11,0,"2023","3","10"
"279601","Rusk",2023-03-11,1,"2023","3","10"
"279602","Sabine",2023-03-11,0,"2023","3","10"
"279603","San Augustine",2023-03-11,0,"2023","3","10"
"279604","San Jacinto",2023-03-11,2,"2023","3","10"
"279605","San Patricio",2023-03-11,0,"2023","3","10"
"279606","San Saba",2023-03-11,0,"2023","3","10"
"279607","Schleicher",2023-03-11,0,"2023","3","10"
"279608","Scurry",2023-03-11,1,"2023","3","10"
"279609","Shackelford",2023-03-11,0,"2023","3","10"
"279610","Shelby",2023-03-11,3,"2023","3","10"
"279611","Sherman",2023-03-11,0,"2023","3","10"
"279612","Smith",2023-03-11,4,"2023","3","10"
"279613","Somervell",2023-03-11,0,"2023","3","10"
"279614","Starr",2023-03-11,2,"2023","3","10"
"279615","Stephens",2023-03-11,0,"2023","3","10"
"279616","Sterling",2023-03-11,0,"2023","3","10"
"279617","Stonewall",2023-03-11,0,"2023","3","10"
"279618","Sutton",2023-03-11,0,"2023","3","10"
"279619","Swisher",2023-03-11,0,"2023","3","10"
"279620","Tarrant",2023-03-11,58,"2023","3","10"
"279621","Taylor",2023-03-11,1,"2023","3","10"
"279622","Terrell",2023-03-11,0,"2023","3","10"
"279623","Terry",2023-03-11,0,"2023","3","10"
"279624","Throckmorton",2023-03-11,0,"2023","3","10"
"279625","Titus",2023-03-11,2,"2023","3","10"
"279626","Tom Green",2023-03-11,1,"2023","3","10"
"279627","Travis",2023-03-11,44,"2023","3","10"
"279628","Trinity",2023-03-11,1,"2023","3","10"
"279629","Tyler",2023-03-11,0,"2023","3","10"
"279630","Upshur",2023-03-11,0,"2023","3","10"
"279631","Upton",2023-03-11,0,"2023","3","10"
"279632","Uvalde",2023-03-11,0,"2023","3","10"
"279633","Val Verde",2023-03-11,1,"2023","3","10"
"279634","Van Zandt",2023-03-11,0,"2023","3","10"
"279635","Victoria",2023-03-11,0,"2023","3","10"
"279636","Walker",2023-03-11,1,"2023","3","10"
"279637","Waller",2023-03-11,1,"2023","3","10"
"279638","Ward",2023-03-11,0,"2023","3","10"
"279639","Washington",2023-03-11,0,"2023","3","10"
"279640","Webb",2023-03-11,22,"2023","3","10"
"279641","Wharton",2023-03-11,0,"2023","3","10"
"279642","Wheeler",2023-03-11,0,"2023","3","10"
"279643","Wichita",2023-03-11,17,"2023","3","10"
"279644","Wilbarger",2023-03-11,0,"2023","3","10"
"279645","Willacy",2023-03-11,1,"2023","3","10"
"279646","Williamson",2023-03-11,20,"2023","3","10"
"279647","Wilson",2023-03-11,1,"2023","3","10"
"279648","Winkler",2023-03-11,0,"2023","3","10"
"279649","Wise",2023-03-11,0,"2023","3","10"
"279650","Wood",2023-03-11,2,"2023","3","10"
"279651","Yoakum",2023-03-11,0,"2023","3","10"
"279652","Young",2023-03-11,1,"2023","3","10"
"279653","Zapata",2023-03-11,0,"2023","3","10"
"279654","Zavala",2023-03-11,1,"2023","3","10"
"279655","Anderson",2023-03-12,0,"2023","3","11"
"279656","Andrews",2023-03-12,0,"2023","3","11"
"279657","Angelina",2023-03-12,0,"2023","3","11"
"279658","Aransas",2023-03-12,1,"2023","3","11"
"279659","Archer",2023-03-12,0,"2023","3","11"
"279660","Armstrong",2023-03-12,0,"2023","3","11"
"279661","Atascosa",2023-03-12,3,"2023","3","11"
"279662","Austin",2023-03-12,1,"2023","3","11"
"279663","Bailey",2023-03-12,0,"2023","3","11"
"279664","Bandera",2023-03-12,0,"2023","3","11"
"279665","Bastrop",2023-03-12,1,"2023","3","11"
"279666","Baylor",2023-03-12,0,"2023","3","11"
"279667","Bee",2023-03-12,1,"2023","3","11"
"279668","Bell",2023-03-12,1,"2023","3","11"
"279669","Bexar",2023-03-12,31,"2023","3","11"
"279670","Blanco",2023-03-12,0,"2023","3","11"
"279671","Borden",2023-03-12,0,"2023","3","11"
"279672","Bosque",2023-03-12,0,"2023","3","11"
"279673","Bowie",2023-03-12,0,"2023","3","11"
"279674","Brazoria",2023-03-12,8,"2023","3","11"
"279675","Brazos",2023-03-12,5,"2023","3","11"
"279676","Brewster",2023-03-12,0,"2023","3","11"
"279677","Briscoe",2023-03-12,0,"2023","3","11"
"279678","Brooks",2023-03-12,0,"2023","3","11"
"279679","Brown",2023-03-12,0,"2023","3","11"
"279680","Burleson",2023-03-12,1,"2023","3","11"
"279681","Burnet",2023-03-12,0,"2023","3","11"
"279682","Caldwell",2023-03-12,2,"2023","3","11"
"279683","Calhoun",2023-03-12,0,"2023","3","11"
"279684","Callahan",2023-03-12,0,"2023","3","11"
"279685","Cameron",2023-03-12,11,"2023","3","11"
"279686","Camp",2023-03-12,0,"2023","3","11"
"279687","Carson",2023-03-12,0,"2023","3","11"
"279688","Cass",2023-03-12,0,"2023","3","11"
"279689","Castro",2023-03-12,0,"2023","3","11"
"279690","Chambers",2023-03-12,3,"2023","3","11"
"279691","Cherokee",2023-03-12,1,"2023","3","11"
"279692","Childress",2023-03-12,0,"2023","3","11"
"279693","Clay",2023-03-12,0,"2023","3","11"
"279694","Cochran",2023-03-12,0,"2023","3","11"
"279695","Coke",2023-03-12,0,"2023","3","11"
"279696","Coleman",2023-03-12,0,"2023","3","11"
"279697","Collin",2023-03-12,20,"2023","3","11"
"279698","Collingsworth",2023-03-12,0,"2023","3","11"
"279699","Colorado",2023-03-12,0,"2023","3","11"
"279700","Comal",2023-03-12,0,"2023","3","11"
"279701","Comanche",2023-03-12,0,"2023","3","11"
"279702","Concho",2023-03-12,0,"2023","3","11"
"279703","Cooke",2023-03-12,1,"2023","3","11"
"279704","Coryell",2023-03-12,0,"2023","3","11"
"279705","Cottle",2023-03-12,0,"2023","3","11"
"279706","Crane",2023-03-12,0,"2023","3","11"
"279707","Crockett",2023-03-12,0,"2023","3","11"
"279708","Crosby",2023-03-12,0,"2023","3","11"
"279709","Culberson",2023-03-12,0,"2023","3","11"
"279710","Dallam",2023-03-12,0,"2023","3","11"
"279711","Dallas",2023-03-12,25,"2023","3","11"
"279712","Dawson",2023-03-12,0,"2023","3","11"
"279713","Deaf Smith",2023-03-12,0,"2023","3","11"
"279714","Delta",2023-03-12,0,"2023","3","11"
"279715","Denton",2023-03-12,16,"2023","3","11"
"279716","DeWitt",2023-03-12,0,"2023","3","11"
"279717","Dickens",2023-03-12,0,"2023","3","11"
"279718","Dimmit",2023-03-12,0,"2023","3","11"
"279719","Donley",2023-03-12,0,"2023","3","11"
"279720","Duval",2023-03-12,0,"2023","3","11"
"279721","Eastland",2023-03-12,1,"2023","3","11"
"279722","Ector",2023-03-12,0,"2023","3","11"
"279723","Edwards",2023-03-12,0,"2023","3","11"
"279724","El Paso",2023-03-12,3,"2023","3","11"
"279725","Ellis",2023-03-12,1,"2023","3","11"
"279726","Erath",2023-03-12,1,"2023","3","11"
"279727","Falls",2023-03-12,0,"2023","3","11"
"279728","Fannin",2023-03-12,0,"2023","3","11"
"279729","Fayette",2023-03-12,0,"2023","3","11"
"279730","Fisher",2023-03-12,0,"2023","3","11"
"279731","Floyd",2023-03-12,0,"2023","3","11"
"279732","Foard",2023-03-12,0,"2023","3","11"
"279733","Fort Bend",2023-03-12,8,"2023","3","11"
"279734","Franklin",2023-03-12,0,"2023","3","11"
"279735","Freestone",2023-03-12,0,"2023","3","11"
"279736","Frio",2023-03-12,0,"2023","3","11"
"279737","Gaines",2023-03-12,0,"2023","3","11"
"279738","Galveston",2023-03-12,12,"2023","3","11"
"279739","Garza",2023-03-12,0,"2023","3","11"
"279740","Gillespie",2023-03-12,0,"2023","3","11"
"279741","Glasscock",2023-03-12,0,"2023","3","11"
"279742","Goliad",2023-03-12,0,"2023","3","11"
"279743","Gonzales",2023-03-12,0,"2023","3","11"
"279744","Gray",2023-03-12,0,"2023","3","11"
"279745","Grayson",2023-03-12,1,"2023","3","11"
"279746","Gregg",2023-03-12,0,"2023","3","11"
"279747","Grimes",2023-03-12,1,"2023","3","11"
"279748","Guadalupe",2023-03-12,2,"2023","3","11"
"279749","Hale",2023-03-12,0,"2023","3","11"
"279750","Hall",2023-03-12,0,"2023","3","11"
"279751","Hamilton",2023-03-12,0,"2023","3","11"
"279752","Hansford",2023-03-12,0,"2023","3","11"
"279753","Hardeman",2023-03-12,0,"2023","3","11"
"279754","Hardin",2023-03-12,0,"2023","3","11"
"279755","Harris",2023-03-12,83,"2023","3","11"
"279756","Harrison",2023-03-12,0,"2023","3","11"
